window_key,window,referent,comparison_key,comparison,contrast_coding,term,estimate,ci_95_lower,ci_95_upper,p_beta_gt_0,n_bin_rows,n_trials_with_gaze,n_positive_trials,n_negative_trials
linguistic_encoding_2,Linguistic encoding II,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time2:contrast,-0.1293094644118992,-0.8952840639242926,0.6413596466209092,0.3728,7439,347,184,163
linguistic_encoding_2,Linguistic encoding II,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time3:contrast,1.7778616986750173,-1.0329493229213667,4.590738440412866,0.8881,7439,347,184,163
linguistic_encoding_2,Linguistic encoding II,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,contrast,-0.3038685545371995,-1.4554245396126324,0.8492324812140064,0.30135,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time:contrast,0.46880101617296316,0.016082386189768528,0.9205959291116453,0.97835,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time2:contrast,0.29277700855677724,-0.40380963657630603,0.9920607579771499,0.794,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time3:contrast,-1.53253953232867,-4.131177259028105,1.0881589481016822,0.1231,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,contrast,-0.05776971816882857,-1.0091141952975553,0.9026686180920607,0.4484,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time:contrast,-0.9774325764711516,-1.4319024473312865,-0.5201564704523675,0.0,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time2:contrast,-0.18207527917663438,-0.888353472863284,0.5180204956777924,0.30825,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time3:contrast,2.2299350198163252,-0.35933270066629647,4.8403555301398695,0.95425,9654,470,240,230
linguistic_encoding_2,Linguistic encoding II,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,contrast,-0.3595859312309918,-1.657482939348353,0.9385542218727517,0.2927,7705,360,186,174
linguistic_encoding_2,Linguistic encoding II,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time:contrast,-0.14141620850440445,-0.6523520085441489,0.37048235527356,0.29295,7705,360,186,174
linguistic_encoding_2,Linguistic encoding II,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time2:contrast,0.2421035724237293,-0.5332818509164929,1.0137546754005058,0.73155,7705,360,186,174
linguistic_encoding_2,Linguistic encoding II,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time3:contrast,3.046267706346629,0.16489109576458835,5.9137464877415615,0.9806,7705,360,186,174
linguistic_encoding_2,Linguistic encoding II,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,contrast,0.3780265698602891,-0.6419632060085447,1.3997910249130932,0.76805,7705,360,186,174
linguistic_encoding_2,Linguistic encoding II,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time:contrast,0.6499553342431543,0.15267713497240704,1.1392487361418189,0.99475,7705,360,186,174
linguistic_encoding_2,Linguistic encoding II,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time2:contrast,-0.015512617026457511,-0.7864125485284248,0.7504979763199147,0.48525,7705,360,186,174
linguistic_encoding_2,Linguistic encoding II,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time3:contrast,-4.437735429914617,-7.256985904760725,-1.6479669314998135,0.0008,7705,360,186,174
linguistic_encoding_3,Linguistic encoding III,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,contrast,-0.26104127606948224,-0.41769374247399405,-0.10461555183145334,0.00045,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time:contrast,0.009916120750554362,-0.35391332759400107,0.3730796865542107,0.52055,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time2:contrast,0.5168840448249071,-0.022208547242305386,1.056547391231212,0.9709,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time3:contrast,-1.853717181042818,-3.8913916728307525,0.18136080920059341,0.0366,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,contrast,0.22587454485598873,0.087370777121,0.3671088977907162,0.999,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time:contrast,-0.041190161353543836,-0.41282261570745865,0.325355509220201,0.41805,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time2:contrast,0.15334501214173038,-0.3913696919087937,0.6969215347297525,0.70715,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time3:contrast,-0.2783409581510671,-2.35920980134803,1.7935601333445483,0.3955,17430,830,470,360
linguistic_encoding_3,Linguistic encoding III,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,contrast,-1.305597922214179,-2.6675081879095086,0.06223690372668047,0.03035,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time:contrast,0.5171370496307587,-0.01362808591667682,1.053701967224686,0.97135,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time2:contrast,0.1399552345823387,-0.6492058119861909,0.9206085975473224,0.63805,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time3:contrast,-2.5472857209349304,-5.516234176213671,0.38202582620970316,0.04475,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,contrast,0.7833757977582915,-0.5881818647497143,2.15790155243032,0.8698,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time:contrast,-0.5947602416492036,-1.1128835600075537,-0.08511075057332734,0.01215,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time2:contrast,-0.9796483747563414,-1.7463662252657364,-0.1886602067586331,0.0068,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time3:contrast,2.410545037360536,-0.51232822919483,5.330017655621814,0.94665,8232,392,194,198
linguistic_encoding_3,Linguistic encoding III,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,contrast,0.29934987246988704,-1.063032960429141,1.6583521511360442,0.66825,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time:contrast,0.010203715456320008,-0.5422022705700605,0.5714883729627316,0.51435,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time2:contrast,-0.9812047994183318,-1.7977031075542027,-0.16757370601046706,0.0091,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time3:contrast,0.2978931563617565,-2.742369103382554,3.3266968658277305,0.57715,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,contrast,-0.2542674203830858,-1.5185009005286114,1.017166280499476,0.345,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time:contrast,0.12847924393945045,-0.43511487630450796,0.6795112585630335,0.67715,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time2:contrast,-0.3383484622487843,-1.1656669250825047,0.48251181466456067,0.21615,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time3:contrast,0.38806016426805656,-2.7299762895104145,3.5326610094325095,0.59555,7287,347,184,163
linguistic_encoding_3,Linguistic encoding III,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,contrast,1.2289842229431236,0.09306512416594233,2.3915781740952182,0.9824,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time:contrast,-0.46433314343992077,-0.9502537615297973,0.020659679597052324,0.0305,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time2:contrast,-0.26592763781316486,-0.9798623064052676,0.4569681880284625,0.2334,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time3:contrast,2.6019564158117405,-0.08610515911417443,5.293412404629108,0.97055,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,contrast,-0.7036759838226352,-1.8351444801276176,0.442828889615667,0.11145,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time:contrast,0.8081434012218313,0.33098689355225464,1.2807043490917038,0.99975,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time2:contrast,-0.41403115362461523,-1.119032662578576,0.2874415882424688,0.1257,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time3:contrast,-4.663718986246326,-7.31767916072131,-2.0551193773586895,0.00045,9870,470,240,230
linguistic_encoding_3,Linguistic encoding III,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,contrast,0.023221370328228207,-1.296767855006014,1.3316309322630113,0.51425,7560,360,186,174
linguistic_encoding_3,Linguistic encoding III,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time:contrast,0.06259524201811796,-0.48263575087462346,0.6015902964854161,0.59255,7560,360,186,174
linguistic_encoding_3,Linguistic encoding III,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time2:contrast,0.2770238630811923,-0.5228755625095487,1.067783052354426,0.7529,7560,360,186,174
linguistic_encoding_3,Linguistic encoding III,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time3:contrast,0.41470343259811615,-2.5701741311083453,3.4374582376550955,0.6063,7560,360,186,174
linguistic_encoding_3,Linguistic encoding III,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,contrast,0.036559996777196874,-1.20049852839123,1.2673286129836348,0.5184,7560,360,186,174
linguistic_encoding_3,Linguistic encoding III,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time:contrast,-0.07964469530457786,-0.6167521472780184,0.47602497435211805,0.38305,7560,360,186,174
linguistic_encoding_3,Linguistic encoding III,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time2:contrast,-0.3254180700254378,-1.1363881295226617,0.480191271497452,0.21905,7560,360,186,174
linguistic_encoding_3,Linguistic encoding III,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time3:contrast,0.6883045999447884,-2.3822110602488284,3.7553687520877053,0.67315,7560,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,contrast,-0.22460864121371796,-0.3407787478119458,-0.10802493726265393,0.0001,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time:contrast,0.19165873420802135,-0.11543921368506742,0.4968879714903924,0.8897,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time2:contrast,0.09115385202260964,-0.3674786041563935,0.55572362327966,0.6497,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,agent,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time3:contrast,0.31149559848768565,-1.451281391468147,2.073427895656604,0.6351,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,contrast,0.11344753302366921,-0.004431839808551331,0.2317939995284766,0.96965,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time:contrast,-0.17324144243767292,-0.4749582545341783,0.12617415917493047,0.1268,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time2:contrast,-0.15480344909298302,-0.6055430294566374,0.30349958183574355,0.2518,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,patient,all_direct_vs_all_inverse,All direct vs all inverse,+1 direct; -1 inverse,time3:contrast,-0.6519165074582908,-2.380964649081102,1.0725489689087266,0.2355,25730,830,470,360
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,contrast,-0.9395232533340774,-2.1749329134541497,0.29738471648549264,0.06885,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time:contrast,0.5419022765333285,0.10045966158944669,0.9826790181878172,0.99185,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time2:contrast,-0.04371879703618286,-0.6988730847696675,0.6198217973199327,0.45075,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time3:contrast,-1.4885880338367683,-4.017850984948459,1.0524933760159338,0.1244,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,contrast,0.8744650640171292,-0.5378098532968097,2.2843247379327947,0.8864,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time:contrast,-0.335996513014893,-0.7539026226848722,0.08690101033848781,0.06105,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time2:contrast,0.5527891786235419,-0.09444133550924647,1.1990992764671287,0.9524,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_1_1_vs_direct_1_2,Direct 1 agent/1 patient vs direct 1 agent/2 patients,+1 direct 1-1; -1 direct 1-2,time3:contrast,0.9770724852200592,-1.4607592437258807,3.450569689429446,0.78425,12152,392,194,198
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,contrast,0.6719787762757209,-0.6038261084999494,1.9751071919063188,0.84495,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time:contrast,-0.19655629682739872,-0.665733301851796,0.28195773692531456,0.20675,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time2:contrast,0.013872273232004307,-0.6923170029515899,0.7087011689137965,0.516,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time3:contrast,2.1470104890900354,-0.555886368351602,4.810689994158879,0.94395,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,contrast,-0.27123210831734534,-1.6447302935581265,1.112812978028788,0.35405,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time:contrast,0.07912082754797398,-0.3827182908811847,0.5400764793863496,0.6309,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time2:contrast,-0.18105597876150506,-0.8750300343915549,0.5231069292473246,0.30895,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_2_1_vs_inverse_2_2,Inverse 2 agents/1 patient vs inverse 2 agents/2 patients,+1 inverse 2-1; -1 inverse 2-2,time3:contrast,-0.5733294528865209,-3.223943893957699,2.1185907929219647,0.3339,10757,347,184,163
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,contrast,0.8077672795775128,-0.2544750157045747,1.8548138457045196,0.93195,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time:contrast,0.14789115290112945,-0.256328946368485,0.558000578863783,0.76485,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time2:contrast,0.2189762683915393,-0.3897085723000194,0.8170081793909925,0.759,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,agent,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time3:contrast,-2.724545007160781,-5.086630340848747,-0.3990032844748174,0.01105,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,contrast,-0.9141258060418062,-2.0856833988946097,0.2524626382728144,0.0646,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time:contrast,0.06362761006395048,-0.33151233450965306,0.4569784352153521,0.624,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time2:contrast,0.14482649407190648,-0.45021268719415725,0.7367416903635439,0.68655,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,patient,direct_animate_vs_inanimate,Direct animate patient vs direct inanimate patient,+1 direct animate; -1 direct inanimate,time3:contrast,0.7772908952613278,-1.4465105540390886,3.0035250233055377,0.75325,14570,470,240,230
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,contrast,-0.2222162505412186,-1.4873663831319863,1.0304669528266146,0.3661,11160,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time:contrast,0.3718427482858661,-0.08446109457506998,0.8320422675106401,0.94345,11160,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time2:contrast,-0.9321843738043032,-1.6259352917887406,-0.24476026725241057,0.0039,11160,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,agent,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time3:contrast,-2.0014979563782633,-4.608619084608313,0.5957791902787625,0.0672,11160,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,contrast,0.08707952676832383,-1.2485417110881196,1.42771968544754,0.55025,11160,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time:contrast,-0.4094700320484625,-0.8584181163905432,0.03966253767069638,0.037,11160,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time2:contrast,-0.11061084142446868,-0.7898521695931647,0.5760350922328008,0.37445,11160,360,186,174
post_onset_1000_2500,1000-2500 ms after speech onset,patient,inverse_animate_vs_inanimate,Inverse animate patient vs inverse inanimate patient,+1 inverse animate; -1 inverse inanimate,time3:contrast,2.201054731468481,-0.38658201052276686,4.810047019749528,0.95205,11160,360,186,174
